event_id,source_ip,username,failed_attempts_10m,unique_usernames_10m,login_hour,geo_risk_score,ip_reputation_score,login_velocity_1h,success_ratio_1h,device_change_flag,is_anomaly,scenario
EVT-01398,10.88.189.10,user_579,0,1,16,18.02,23.16,14.14,0.855,0,0,legitimate_login_activity
EVT-00030,10.80.196.212,user_641,2,3,7,18.9,9.16,8.58,0.848,1,0,legitimate_login_activity
EVT-01150,10.144.154.126,user_809,0,1,10,16.01,5.13,0.78,0.74,0,0,legitimate_login_activity
EVT-01751,10.38.108.182,user_200,1,1,21,19.07,7.36,8.92,0.756,0,0,legitimate_login_activity
EVT-02655,10.158.77.198,user_683,23,14,0,72.48,83.86,200.1,0.189,1,1,credential_stuffing_T1110
EVT-00679,10.251.215.149,user_817,0,3,13,21.73,19.8,16.06,0.912,0,0,legitimate_login_activity
EVT-02021,10.120.201.97,user_237,0,3,16,19.93,17.74,9.87,0.895,0,0,legitimate_login_activity
EVT-00962,10.13.91.40,user_432,2,1,15,28.48,29.88,2.9,1.0,0,0,legitimate_login_activity
EVT-01848,10.42.77.204,user_864,0,1,14,14.53,20.7,9.5,0.833,0,0,legitimate_login_activity
EVT-00189,10.226.61.58,user_313,2,1,21,7.5,21.26,1.5,0.707,0,0,legitimate_login_activity
EVT-00171,10.253.190.214,user_784,0,1,21,24.33,25.23,4.19,0.967,0,0,legitimate_login_activity
EVT-00044,10.162.144.141,user_349,0,2,18,22.61,31.44,11.16,0.696,1,0,legitimate_login_activity
EVT-00088,10.44.77.235,user_258,0,1,8,32.18,11.82,10.61,0.703,0,0,legitimate_login_activity
EVT-02537,10.18.221.65,user_157,28,3,0,72.15,61.09,62.83,0.019,1,1,brute_force_T1110
EVT-02535,10.23.69.199,user_513,18,4,3,90.51,66.42,107.71,0.0,1,1,brute_force_T1110
EVT-00297,10.5.69.26,user_785,0,1,13,6.14,22.27,11.14,0.929,0,0,legitimate_login_activity
EVT-02632,10.166.250.93,user_340,15,26,3,61.37,84.79,80.61,0.244,1,1,credential_stuffing_T1110
EVT-00904,10.223.17.7,user_701,1,1,7,10.02,17.25,9.1,0.772,1,0,legitimate_login_activity
EVT-01981,10.65.120.51,user_865,0,1,16,29.26,37.83,4.89,0.812,0,0,legitimate_login_activity
EVT-01925,10.104.7.126,user_108,0,2,10,20.37,23.32,2.78,0.992,0,0,legitimate_login_activity
EVT-02259,10.239.240.133,user_795,0,1,8,24.73,6.84,11.29,0.746,0,0,legitimate_login_activity
EVT-00150,10.243.133.73,user_810,0,1,13,32.72,19.6,11.47,0.903,0,0,legitimate_login_activity
EVT-02599,10.44.224.58,user_536,8,19,4,95.95,84.42,103.49,0.144,1,1,credential_stuffing_T1110
EVT-01972,10.40.134.3,user_791,0,1,17,30.83,17.64,0.0,0.743,0,0,legitimate_login_activity
EVT-00369,10.78.46.62,user_420,0,2,8,10.9,7.03,9.57,0.945,1,0,legitimate_login_activity
EVT-01617,10.39.229.236,user_433,0,2,22,18.07,26.29,9.62,0.729,0,0,legitimate_login_activity
EVT-01872,10.84.146.186,user_180,0,1,12,21.51,6.83,14.25,0.951,0,0,legitimate_login_activity
EVT-00788,10.191.245.31,user_390,0,2,9,27.59,10.97,13.22,0.734,0,0,legitimate_login_activity
EVT-00135,10.82.247.127,user_400,0,1,22,13.68,4.86,7.13,0.663,0,0,legitimate_login_activity
EVT-01256,10.104.173.191,user_258,0,1,8,18.07,26.76,6.75,0.788,1,0,legitimate_login_activity
EVT-00858,10.237.186.100,user_531,1,1,21,9.51,14.57,0.0,0.87,0,0,legitimate_login_activity
EVT-02391,10.229.204.253,user_309,0,1,12,18.46,45.59,11.54,0.912,0,0,legitimate_login_activity
EVT-02299,10.178.193.67,user_925,0,3,13,20.63,34.41,7.98,0.961,0,0,legitimate_login_activity
EVT-01628,10.254.127.41,user_235,0,2,15,8.27,14.06,7.85,1.0,0,0,legitimate_login_activity
EVT-02407,10.120.196.180,user_992,33,3,1,95.3,83.24,97.11,0.011,0,1,brute_force_T1110
EVT-01147,10.238.211.241,user_327,0,1,22,23.35,2.57,8.85,0.98,1,0,legitimate_login_activity
EVT-01033,10.45.80.47,user_880,0,2,17,4.81,22.59,5.66,0.811,0,0,legitimate_login_activity
EVT-01128,10.200.245.232,user_456,1,1,15,19.18,5.87,12.48,0.818,1,0,legitimate_login_activity
EVT-00222,10.52.152.177,user_879,1,1,20,23.51,22.9,7.16,0.843,0,0,legitimate_login_activity
EVT-01638,10.137.7.154,user_102,0,1,7,9.83,14.37,17.23,1.0,0,0,legitimate_login_activity
EVT-01037,10.229.60.137,user_965,1,2,11,4.11,17.57,9.88,0.866,0,0,legitimate_login_activity
EVT-00863,10.94.82.247,user_261,0,1,11,13.53,25.7,16.11,0.874,0,0,legitimate_login_activity
EVT-00174,10.151.91.38,user_412,1,2,20,10.28,16.99,5.3,0.844,0,0,legitimate_login_activity
EVT-01006,10.117.136.55,user_603,1,1,21,7.47,20.09,2.05,0.712,0,0,legitimate_login_activity
EVT-02397,10.67.12.121,user_710,0,1,11,27.29,11.1,8.57,0.811,0,0,legitimate_login_activity
EVT-02305,10.76.239.51,user_126,0,1,22,21.23,20.37,5.94,0.816,0,0,legitimate_login_activity
EVT-01190,10.39.192.63,user_351,0,1,7,19.99,13.47,0.67,0.798,0,0,legitimate_login_activity
EVT-02477,10.144.122.168,user_404,18,3,1,73.43,100.0,105.93,0.108,1,1,brute_force_T1110
EVT-00842,10.102.16.83,user_299,1,1,9,6.91,23.11,8.37,0.824,0,0,legitimate_login_activity
EVT-00153,10.38.162.214,user_435,0,2,9,9.86,17.8,10.14,0.777,0,0,legitimate_login_activity
EVT-01381,10.185.219.42,user_277,0,1,9,23.49,33.93,12.96,0.522,1,0,legitimate_login_activity
EVT-02005,10.167.150.136,user_678,1,1,12,24.56,28.09,3.16,1.0,0,0,legitimate_login_activity
EVT-00271,10.12.224.174,user_756,0,1,17,19.92,4.94,13.14,0.993,0,0,legitimate_login_activity
EVT-00980,10.184.230.43,user_260,0,1,14,18.87,8.16,12.74,0.994,0,0,legitimate_login_activity
EVT-01095,10.247.25.106,user_188,0,1,8,9.57,14.64,4.15,0.974,0,0,legitimate_login_activity
EVT-00651,10.233.155.19,user_383,0,1,9,14.62,12.38,1.39,0.738,0,0,legitimate_login_activity
EVT-01034,10.70.93.34,user_629,0,1,22,32.02,5.82,9.82,0.668,0,0,legitimate_login_activity
EVT-00508,10.181.49.39,user_451,0,1,9,24.11,25.78,7.38,0.841,0,0,legitimate_login_activity
EVT-00409,10.106.247.28,user_345,0,1,11,18.79,21.86,14.31,0.837,0,0,legitimate_login_activity
EVT-00412,10.191.162.89,user_241,0,1,20,16.52,2.96,8.04,0.851,0,0,legitimate_login_activity
EVT-02746,10.158.104.30,user_334,13,29,1,62.03,87.96,87.23,0.121,1,1,credential_stuffing_T1110
EVT-00258,10.251.2.183,user_737,0,1,16,15.13,40.05,0.67,0.92,0,0,legitimate_login_activity
EVT-01911,10.213.32.215,user_238,0,3,16,15.1,18.12,15.07,0.85,0,0,legitimate_login_activity
EVT-00408,10.141.245.167,user_260,2,1,18,18.4,7.91,13.63,0.826,0,0,legitimate_login_activity
EVT-01875,10.52.222.53,user_476,0,1,10,19.44,12.72,14.7,0.93,0,0,legitimate_login_activity
EVT-02296,10.11.224.93,user_654,0,1,20,16.59,0.0,2.88,0.983,0,0,legitimate_login_activity
EVT-00255,10.242.238.92,user_646,1,2,11,14.21,18.71,3.79,0.839,0,0,legitimate_login_activity
EVT-00465,10.250.189.55,user_805,0,1,18,30.44,19.02,5.58,0.887,0,0,legitimate_login_activity
EVT-01866,10.90.136.173,user_687,1,1,12,4.22,14.65,4.36,0.939,0,0,legitimate_login_activity
EVT-01519,10.181.55.40,user_663,0,1,21,13.43,21.71,5.27,1.0,0,0,legitimate_login_activity
EVT-00169,10.70.116.135,user_181,0,2,16,10.58,11.46,1.71,0.99,0,0,legitimate_login_activity
EVT-01035,10.4.112.179,user_418,0,2,9,24.34,43.68,11.3,0.726,0,0,legitimate_login_activity
EVT-01846,10.172.15.214,user_795,0,1,7,10.81,13.73,17.24,0.668,0,0,legitimate_login_activity
EVT-01737,10.125.9.26,user_998,0,1,12,12.18,15.32,12.34,1.0,0,0,legitimate_login_activity
EVT-00292,10.32.178.129,user_744,1,3,19,16.12,6.81,4.57,1.0,0,0,legitimate_login_activity
EVT-02185,10.46.123.106,user_481,0,1,7,26.67,33.86,15.06,0.995,0,0,legitimate_login_activity
EVT-00403,10.131.184.73,user_345,0,1,15,27.39,8.53,0.65,0.938,0,0,legitimate_login_activity
EVT-00136,10.128.111.37,user_215,0,2,22,23.52,3.62,11.69,0.855,0,0,legitimate_login_activity
EVT-02329,10.244.218.135,user_245,1,1,7,31.05,26.03,8.51,0.729,0,0,legitimate_login_activity
EVT-00677,10.134.88.142,user_463,0,1,18,21.64,3.04,19.76,0.783,1,0,legitimate_login_activity
EVT-02669,10.157.170.136,user_927,18,28,0,43.84,84.59,92.02,0.225,0,1,credential_stuffing_T1110
EVT-02597,10.107.49.37,user_333,20,14,3,65.74,80.81,137.99,0.093,0,1,credential_stuffing_T1110
EVT-00421,10.68.235.113,user_942,0,1,19,12.46,11.58,1.07,1.0,0,0,legitimate_login_activity
EVT-02051,10.3.231.168,user_670,3,1,9,31.74,29.29,17.64,0.919,0,0,legitimate_login_activity
EVT-01212,10.194.245.121,user_775,1,1,16,11.62,29.27,0.0,0.851,0,0,legitimate_login_activity
EVT-00411,10.209.187.247,user_145,0,1,10,0.0,42.22,14.23,0.779,0,0,legitimate_login_activity
EVT-00930,10.16.2.213,user_206,0,1,16,40.13,34.17,8.41,0.913,0,0,legitimate_login_activity
EVT-01915,10.227.117.5,user_565,0,1,15,22.41,14.41,7.0,1.0,1,0,legitimate_login_activity
EVT-01793,10.44.65.124,user_995,0,1,12,24.37,24.08,1.38,0.933,0,0,legitimate_login_activity
EVT-00211,10.188.84.111,user_172,0,1,12,22.43,12.95,2.86,0.86,0,0,legitimate_login_activity
EVT-01903,10.105.82.137,user_528,2,1,10,16.55,22.27,2.6,0.849,0,0,legitimate_login_activity
EVT-01780,10.147.99.119,user_579,2,1,17,25.21,34.76,7.69,0.873,0,0,legitimate_login_activity
EVT-01728,10.195.162.227,user_971,0,2,18,10.62,21.41,13.56,0.72,0,0,legitimate_login_activity
EVT-01648,10.114.213.220,user_305,0,1,11,14.55,3.94,16.26,0.74,0,0,legitimate_login_activity
EVT-00464,10.231.78.135,user_658,1,2,10,13.38,12.43,0.84,0.959,1,0,legitimate_login_activity
EVT-01652,10.37.96.50,user_440,0,1,14,18.35,26.66,11.7,0.877,0,0,legitimate_login_activity
EVT-00431,10.60.218.113,user_378,1,1,12,22.97,21.96,14.96,0.807,0,0,legitimate_login_activity
EVT-02250,10.42.93.129,user_163,0,1,22,42.21,12.75,7.04,0.977,0,0,legitimate_login_activity
EVT-00768,10.37.145.224,user_310,0,2,16,5.46,26.2,5.5,0.84,1,0,legitimate_login_activity
EVT-01998,10.121.210.167,user_397,0,1,8,9.01,8.84,0.0,1.0,0,0,legitimate_login_activity
EVT-01357,10.188.26.25,user_906,0,1,13,15.3,35.73,6.69,0.602,0,0,legitimate_login_activity
EVT-01615,10.25.51.191,user_527,0,2,14,9.17,19.3,4.27,0.839,0,0,legitimate_login_activity
EVT-01015,10.84.135.49,user_145,0,1,9,15.22,24.24,19.51,0.8,0,0,legitimate_login_activity
EVT-00333,10.134.92.245,user_849,0,1,22,23.71,8.45,1.84,0.907,0,0,legitimate_login_activity
EVT-00870,10.66.134.211,user_211,1,3,22,30.63,11.35,7.68,0.717,0,0,legitimate_login_activity
EVT-01881,10.192.74.172,user_927,0,1,15,11.06,30.84,9.21,0.826,0,0,legitimate_login_activity
EVT-01808,10.247.19.63,user_513,0,1,16,21.09,21.16,13.37,0.629,0,0,legitimate_login_activity
EVT-00804,10.7.135.13,user_421,2,1,18,26.64,32.49,14.06,0.839,0,0,legitimate_login_activity
EVT-01049,10.194.141.164,user_479,0,1,13,25.81,18.87,13.84,0.908,0,0,legitimate_login_activity
EVT-02120,10.2.10.129,user_239,0,1,14,16.01,37.42,8.22,0.832,0,0,legitimate_login_activity
EVT-01657,10.10.208.218,user_228,0,2,13,16.07,22.46,9.87,0.894,0,0,legitimate_login_activity
EVT-00423,10.14.95.243,user_855,0,1,13,26.24,29.12,6.28,0.723,0,0,legitimate_login_activity
EVT-00200,10.198.160.164,user_486,0,1,10,23.19,37.21,0.18,0.794,0,0,legitimate_login_activity
EVT-01090,10.176.35.250,user_526,0,1,15,19.17,13.04,6.66,1.0,0,0,legitimate_login_activity
EVT-00671,10.127.100.39,user_162,0,1,8,15.41,13.92,9.46,0.746,0,0,legitimate_login_activity
EVT-00290,10.213.114.11,user_181,0,1,19,12.34,5.97,8.09,0.878,0,0,legitimate_login_activity
EVT-00247,10.188.229.208,user_233,0,1,7,14.95,3.33,10.2,0.894,0,0,legitimate_login_activity
EVT-02503,10.199.80.24,user_732,46,2,1,94.51,74.65,107.61,0.058,1,1,brute_force_T1110
EVT-00901,10.224.202.57,user_496,1,1,14,34.62,8.7,19.35,0.846,0,0,legitimate_login_activity
EVT-00678,10.46.24.173,user_547,0,1,19,16.36,17.68,12.01,0.668,0,0,legitimate_login_activity
EVT-01101,10.162.68.153,user_986,1,1,7,8.03,20.79,9.92,0.944,0,0,legitimate_login_activity
EVT-00791,10.12.210.16,user_317,0,1,22,10.96,13.79,6.67,0.877,0,0,legitimate_login_activity
EVT-00820,10.238.121.16,user_650,0,1,12,8.48,18.87,9.14,0.977,0,0,legitimate_login_activity
EVT-02122,10.66.208.125,user_716,1,1,9,38.82,6.45,11.19,0.912,0,0,legitimate_login_activity
EVT-02214,10.80.83.4,user_177,1,2,22,17.95,20.23,15.58,0.748,0,0,legitimate_login_activity
EVT-02440,10.165.126.194,user_704,24,2,0,59.57,64.4,126.09,0.141,0,1,brute_force_T1110
EVT-02061,10.100.223.44,user_428,0,3,16,18.8,9.71,7.11,0.758,0,0,legitimate_login_activity
EVT-01351,10.83.101.195,user_888,1,1,11,26.72,11.03,5.87,1.0,0,0,legitimate_login_activity
EVT-02275,10.254.35.138,user_267,1,1,20,20.18,11.81,10.05,0.899,0,0,legitimate_login_activity
EVT-00835,10.192.28.13,user_830,0,1,15,7.0,16.94,7.22,0.783,0,0,legitimate_login_activity
EVT-02385,10.36.209.108,user_778,0,1,22,1.97,39.19,9.7,0.985,0,0,legitimate_login_activity
EVT-01207,10.111.23.254,user_183,0,1,15,21.53,17.83,5.89,0.906,0,0,legitimate_login_activity
EVT-01186,10.114.179.88,user_596,0,1,11,37.78,20.15,1.53,0.892,0,0,legitimate_login_activity
EVT-00105,10.31.72.62,user_918,1,1,11,24.65,14.14,14.45,0.861,0,0,legitimate_login_activity
EVT-01912,10.105.166.142,user_770,1,1,21,11.67,18.91,9.86,0.884,0,0,legitimate_login_activity
EVT-01188,10.44.107.203,user_851,0,1,14,26.7,27.39,3.27,0.829,0,0,legitimate_login_activity
EVT-01663,10.246.235.237,user_823,1,2,20,10.09,9.08,13.04,0.798,0,0,legitimate_login_activity
EVT-01950,10.172.154.16,user_862,0,1,20,17.8,20.15,0.0,0.873,0,0,legitimate_login_activity
EVT-02367,10.63.217.117,user_297,1,1,22,14.92,22.72,8.95,0.81,0,0,legitimate_login_activity
EVT-02594,10.15.92.27,user_294,14,10,2,39.6,83.77,113.59,0.19,1,1,credential_stuffing_T1110
EVT-00227,10.133.238.184,user_619,0,3,13,14.08,21.14,0.0,0.731,1,0,legitimate_login_activity
EVT-00232,10.241.23.65,user_848,1,1,14,22.0,14.53,15.13,0.708,0,0,legitimate_login_activity
EVT-02718,10.5.153.103,user_438,14,26,22,66.25,69.39,171.77,0.0,1,1,credential_stuffing_T1110
EVT-00568,10.46.174.51,user_516,1,1,12,6.68,0.0,9.22,0.802,0,0,legitimate_login_activity
EVT-00112,10.211.117.206,user_174,0,1,20,7.72,26.82,15.16,0.883,0,0,legitimate_login_activity
EVT-00052,10.75.111.169,user_604,1,1,18,8.94,21.25,2.87,0.88,0,0,legitimate_login_activity
EVT-01499,10.79.160.84,user_498,0,1,11,25.91,34.11,0.0,0.773,0,0,legitimate_login_activity
EVT-01221,10.142.119.246,user_785,2,1,19,16.24,34.34,18.11,0.502,0,0,legitimate_login_activity
EVT-01162,10.59.104.7,user_752,0,2,20,6.34,25.92,3.97,0.835,0,0,legitimate_login_activity
EVT-01733,10.238.240.145,user_633,1,1,8,18.46,22.48,12.52,0.924,0,0,legitimate_login_activity
EVT-01129,10.203.63.197,user_247,1,1,7,11.22,0.0,21.17,0.704,0,0,legitimate_login_activity
EVT-02121,10.159.239.193,user_359,1,1,16,11.54,18.35,0.0,0.803,0,0,legitimate_login_activity
EVT-02523,10.192.67.228,user_153,35,2,2,72.61,89.49,95.08,0.084,1,1,brute_force_T1110
EVT-00440,10.150.115.101,user_856,0,1,21,10.15,11.72,10.65,0.598,0,0,legitimate_login_activity
EVT-01447,10.189.128.14,user_711,2,1,19,16.97,10.73,11.26,0.744,0,0,legitimate_login_activity
EVT-01962,10.57.34.207,user_709,0,2,19,22.23,12.09,9.72,0.926,0,0,legitimate_login_activity
EVT-02426,10.146.129.95,user_451,16,4,2,53.59,66.04,85.93,0.017,1,1,brute_force_T1110
EVT-02221,10.18.240.123,user_522,3,1,10,27.3,3.82,14.22,0.888,0,0,legitimate_login_activity
EVT-02333,10.87.100.106,user_583,0,2,16,10.17,16.71,9.96,0.92,0,0,legitimate_login_activity
EVT-01098,10.118.61.74,user_491,1,1,13,8.27,12.95,11.31,0.803,0,0,legitimate_login_activity
EVT-02653,10.211.206.253,user_341,17,22,3,76.18,87.47,146.55,0.054,1,1,credential_stuffing_T1110
EVT-02307,10.21.202.66,user_274,0,1,15,23.77,27.41,8.34,0.992,0,0,legitimate_login_activity
EVT-00656,10.189.95.120,user_844,0,1,7,20.45,18.13,1.49,0.945,0,0,legitimate_login_activity
EVT-00213,10.60.76.202,user_694,0,1,13,20.89,17.81,7.26,0.935,0,0,legitimate_login_activity
EVT-01890,10.210.193.174,user_419,0,1,10,30.18,10.9,13.37,0.989,0,0,legitimate_login_activity
EVT-00766,10.204.43.125,user_622,0,1,22,16.96,15.06,9.97,0.815,0,0,legitimate_login_activity
EVT-02630,10.214.141.245,user_971,23,13,23,44.19,92.22,97.87,0.151,1,1,credential_stuffing_T1110
EVT-01869,10.155.16.115,user_551,0,1,10,17.69,31.39,10.14,0.674,1,0,legitimate_login_activity
EVT-00314,10.130.176.103,user_335,2,1,18,27.51,21.6,16.2,0.834,0,0,legitimate_login_activity
EVT-02195,10.158.183.186,user_251,1,1,7,15.35,15.14,19.72,0.872,0,0,legitimate_login_activity
EVT-01942,10.38.132.136,user_372,0,2,16,12.62,21.27,3.78,0.886,0,0,legitimate_login_activity
EVT-02518,10.252.170.78,user_540,26,2,0,66.66,82.29,62.07,0.088,1,1,brute_force_T1110
EVT-00786,10.94.105.56,user_172,2,1,12,4.86,22.06,4.8,0.849,1,0,legitimate_login_activity
EVT-01411,10.19.236.154,user_282,0,1,14,13.23,31.15,5.7,0.829,0,0,legitimate_login_activity
EVT-01000,10.89.111.169,user_913,0,1,10,23.86,19.04,4.54,0.738,0,0,legitimate_login_activity
EVT-00219,10.141.136.195,user_892,0,1,13,23.35,18.97,4.87,0.846,0,0,legitimate_login_activity
EVT-02540,10.245.134.7,user_378,47,1,3,87.63,93.31,82.99,0.014,0,1,brute_force_T1110
EVT-01413,10.240.28.193,user_451,0,1,9,28.44,24.7,17.15,1.0,0,0,legitimate_login_activity
EVT-01367,10.202.86.24,user_802,0,2,18,14.71,18.74,10.45,0.708,0,0,legitimate_login_activity
EVT-00742,10.108.102.158,user_957,0,1,18,5.42,15.51,0.0,0.874,0,0,legitimate_login_activity
EVT-01376,10.129.12.24,user_294,3,1,21,37.37,28.71,15.44,0.919,0,0,legitimate_login_activity
EVT-00931,10.238.40.184,user_222,0,1,17,25.29,34.0,7.32,0.874,0,0,legitimate_login_activity
EVT-01570,10.140.196.109,user_856,1,1,19,20.3,18.43,11.91,0.826,0,0,legitimate_login_activity
EVT-02233,10.225.197.84,user_864,0,1,8,37.87,34.06,11.15,0.819,0,0,legitimate_login_activity
EVT-02720,10.28.51.182,user_780,13,29,5,60.95,81.14,73.21,0.082,1,1,credential_stuffing_T1110
EVT-00536,10.227.38.151,user_331,1,1,19,29.45,29.44,8.96,0.962,0,0,legitimate_login_activity
EVT-02167,10.77.121.31,user_405,0,1,21,10.81,23.81,8.35,0.916,0,0,legitimate_login_activity
EVT-02603,10.138.53.74,user_694,20,29,4,41.27,80.6,101.52,0.155,0,1,credential_stuffing_T1110
EVT-01226,10.110.94.196,user_503,1,1,7,8.9,20.33,11.67,0.782,0,0,legitimate_login_activity
EVT-01789,10.70.39.22,user_105,1,1,19,14.87,17.73,18.8,0.55,0,0,legitimate_login_activity
EVT-02541,10.247.158.141,user_723,45,1,1,57.5,69.59,101.29,0.136,1,1,brute_force_T1110
EVT-02647,10.181.85.155,user_773,20,23,3,64.84,85.81,164.47,0.076,1,1,credential_stuffing_T1110
EVT-00942,10.248.158.214,user_453,0,1,15,20.99,29.88,11.69,0.843,0,0,legitimate_login_activity
EVT-01518,10.10.26.142,user_537,1,1,17,13.56,37.18,7.87,0.803,0,0,legitimate_login_activity
EVT-01290,10.206.57.181,user_745,1,1,12,15.71,13.58,5.33,0.781,0,0,legitimate_login_activity
EVT-02196,10.148.139.125,user_530,1,1,16,10.75,19.61,8.1,0.856,0,0,legitimate_login_activity
EVT-00749,10.181.212.147,user_620,0,1,17,6.99,22.88,5.87,0.877,0,0,legitimate_login_activity
EVT-00839,10.27.209.176,user_391,0,1,15,25.81,23.91,3.77,0.95,0,0,legitimate_login_activity
EVT-00841,10.113.12.54,user_904,0,1,17,19.13,3.42,4.67,0.956,0,0,legitimate_login_activity
EVT-02679,10.183.33.97,user_907,8,21,22,91.82,84.42,94.9,0.056,1,1,credential_stuffing_T1110
EVT-00359,10.119.42.181,user_193,0,2,12,16.68,28.38,13.97,0.85,0,0,legitimate_login_activity
EVT-01986,10.181.56.182,user_756,0,3,16,21.43,18.05,6.08,1.0,0,0,legitimate_login_activity
EVT-00273,10.11.28.170,user_297,0,1,17,17.92,27.45,11.27,0.942,0,0,legitimate_login_activity
EVT-02043,10.42.225.82,user_682,1,1,18,29.42,25.95,5.5,0.861,0,0,legitimate_login_activity
EVT-00103,10.77.141.81,user_947,0,2,21,15.0,9.03,7.42,0.857,1,0,legitimate_login_activity
EVT-00458,10.88.115.107,user_941,0,1,14,14.35,23.76,0.0,0.806,0,0,legitimate_login_activity
EVT-00260,10.31.69.217,user_780,0,1,22,19.24,11.44,14.51,0.9,0,0,legitimate_login_activity
EVT-00097,10.138.121.206,user_344,0,1,10,20.55,34.93,2.46,0.819,0,0,legitimate_login_activity
EVT-00252,10.238.141.112,user_818,0,1,19,13.56,10.91,5.18,1.0,0,0,legitimate_login_activity
EVT-01510,10.24.113.143,user_902,1,1,14,15.86,21.27,8.78,0.904,0,0,legitimate_login_activity
EVT-02202,10.82.114.66,user_978,2,1,19,23.63,23.58,7.01,0.824,0,0,legitimate_login_activity
EVT-01961,10.40.251.212,user_711,0,1,10,31.72,22.16,11.63,0.662,0,0,legitimate_login_activity
EVT-01042,10.156.113.227,user_954,0,2,8,26.3,32.91,10.9,0.79,0,0,legitimate_login_activity
EVT-02216,10.180.37.204,user_484,2,1,15,20.65,14.63,9.33,0.896,0,0,legitimate_login_activity
EVT-01024,10.18.108.123,user_844,0,2,11,38.43,16.23,12.91,0.898,0,0,legitimate_login_activity
EVT-01274,10.227.33.3,user_445,0,1,20,28.75,33.94,10.56,0.94,0,0,legitimate_login_activity
EVT-00573,10.165.97.105,user_619,0,1,10,15.54,19.76,2.15,0.944,0,0,legitimate_login_activity
EVT-02504,10.56.170.208,user_759,23,1,3,68.54,81.83,84.79,0.141,1,1,brute_force_T1110
EVT-02667,10.201.63.78,user_329,19,22,4,62.24,78.04,164.56,0.139,1,1,credential_stuffing_T1110
EVT-02137,10.134.236.216,user_452,2,1,8,23.89,26.07,6.96,0.857,0,0,legitimate_login_activity
EVT-02661,10.88.121.173,user_949,12,14,4,75.29,71.4,123.41,0.113,0,1,credential_stuffing_T1110
EVT-00457,10.245.162.224,user_822,0,1,20,14.29,13.44,7.7,1.0,0,0,legitimate_login_activity
EVT-00463,10.143.83.227,user_480,0,1,10,11.14,1.48,17.24,0.771,0,0,legitimate_login_activity
EVT-02525,10.185.45.19,user_369,21,2,2,55.09,74.43,100.74,0.121,1,1,brute_force_T1110
EVT-00415,10.245.125.223,user_808,0,1,10,30.69,9.69,3.5,0.883,0,0,legitimate_login_activity
EVT-02416,10.158.9.126,user_553,49,2,2,84.13,74.98,64.48,0.063,1,1,brute_force_T1110
EVT-00848,10.247.243.97,user_911,0,3,22,14.08,46.8,0.0,0.797,0,0,legitimate_login_activity
EVT-02226,10.225.205.75,user_650,0,1,14,23.78,18.98,7.03,1.0,0,0,legitimate_login_activity
EVT-01001,10.198.171.237,user_495,0,1,14,29.67,31.82,2.21,0.804,0,0,legitimate_login_activity
EVT-01579,10.211.107.16,user_232,0,2,21,18.34,28.46,7.27,0.962,0,0,legitimate_login_activity
EVT-02710,10.206.175.188,user_925,21,16,3,64.51,80.27,81.8,0.113,1,1,credential_stuffing_T1110
EVT-00528,10.55.131.106,user_408,2,1,21,19.46,12.35,11.21,0.764,0,0,legitimate_login_activity
